Star,Ra,Dec,Mag
42540.0,2.2703255404,-0.7027375111,5.1869
42564.0,2.2714919547,-0.788733741,5.7589
42568.0,2.2716213078,-1.0430264725,4.2809
42570.0,2.2716605814,-0.8141743656,3.929
42604.0,2.2733675648,0.799950462,5.5185
42614.0,2.2736785408,-0.8538620014,5.8298
42624.0,2.2742469295,-0.8258399065,4.8052
42637.0,2.2747168114,-1.3781717779,5.4346
42662.0,2.2764426891,-0.2782604382,5.0383
42679.0,2.2774302258,-0.7925666806,5.2752
42712.0,2.2788325948,-0.8394876436,5.4183
42715.0,2.2790374845,-0.9267718387,5.448
42726.0,2.2795025706,-0.9270148876,4.7789
42795.0,2.2829150455,0.2213229478,5.7192
42799.0,2.2829987501,0.0593179049,4.2274
42806.0,2.2832697676,0.3746976891,4.6734
42828.0,2.2846030842,-0.5792121459,3.6188
42834.0,2.2849469508,-0.8695720856,5.0793
42835.0,2.2849545341,-0.1262523688,4.7805
42884.0,2.2881241775,-0.7443711178,4.2097
42911.0,2.2893709279,0.3168621473,4.1036
42913.0,2.2894499954,-0.9548446415,1.9511
42917.0,2.2896570587,0.1759590739,5.6114
42923.0,2.2901579901,-0.6483419926,5.6902
43012.0,2.2947614151,-1.3876165201,5.8947
43023.0,2.2952282987,-0.8035764523,3.9006
43026.0,2.2952863022,-0.0357577486,5.8663
43067.0,2.2967462134,-0.2364520572,4.466
43082.0,2.2973297074,-0.8013245809,5.52
43103.0,2.2981502385,0.5019567842,4.1992
43105.0,2.2982029567,-0.9908198755,4.4402
43109.0,2.2985001691,0.1120310795,3.5004
43121.0,2.2991845571,0.2113607026,5.9352
43142.0,2.3005626784,-0.0331099371,5.307
43148.0,2.3008419855,-0.8055641828,5.851
43234.0,2.3057239852,0.101890313,4.3465
43305.0,2.3097787432,-0.0600911745,5.2749
43325.0,2.3110462287,-0.7037194758,5.5014
43347.0,2.3116630184,-0.7907722055,4.9627
43352.0,2.3119431921,-0.5721260508,5.351
43392.0,2.3140899556,-0.7346055905,5.9642
43409.0,2.3148891877,-0.4836317594,4.1794
43413.0,2.3149948193,-0.8120876715,5.0175
43414.0,2.31508331,-1.1657616945,5.4326
43496.0,2.31942911,-0.1252659905,5.5849
43499.0,2.3195812845,-1.0058963488,5.5591
43531.0,2.3210582714,0.7631712536,5.3154
43584.0,2.3238058537,0.5667803755,5.7355
43589.0,2.3240962254,-0.8440254823,5.8593
43603.0,2.3247800567,-0.6758635875,5.9084
43644.0,2.3272925509,1.0814446425,5.7908
43669.0,2.3291905458,-1.0533748171,5.756
43671.0,2.3293310372,-0.8293930263,5.3838
43721.0,2.3310838969,0.5337073274,5.5581
43783.0,2.3345859871,-1.0584498962,3.8046
43797.0,2.3352328765,-0.959329762,5.8116
43798.0,2.3352810162,-0.318369114,5.9042
43813.0,2.3361002832,0.103769036,3.2803
43825.0,2.3366697488,-0.4831355117,4.9192
43834.0,2.3372641134,0.4874279205,5.3998
43851.0,2.338418034,0.2029129909,5.6177
43878.0,2.3401431375,-0.9201988544,4.6388
43894.0,2.3409649078,0.7016497109,5.9841
43903.0,2.3414673056,1.1275530415,5.722
43908.0,2.3417870524,-1.495105485,5.5043
43923.0,2.3423814613,0.7964243684,5.8901
43932.0,2.3428597584,0.5743981395,5.4987
43937.0,2.3429901343,-1.0337473283,4.8547
43970.0,2.3441890308,0.2674318634,5.2761
44001.0,2.3456616599,0.271943839,5.7504
44066.0,2.3495911061,0.2069571695,4.3023
44075.0,2.3506519676,-0.2815782623,5.9193
44093.0,2.3512803907,-0.8244031845,5.2287
44127.0,2.3527648189,0.8384971792,3.188
44143.0,2.3536042001,-1.0312172667,5.264
44154.0,2.3542080561,0.5658120645,5.3905
44191.0,2.3565901092,-0.7200135558,4.5767
44248.0,2.3590125941,0.7292586395,4.0591
44256.0,2.3595213154,-1.0640198562,5.9631
44283.0,2.3611750411,-1.1987605182,5.9791
44299.0,2.362075914,-0.730669709,5.5135
44307.0,2.3623125396,0.5629087364,5.9128
44337.0,2.3637992621,-0.9108649604,5.1965
44356.0,2.364776817,-0.0084271762,5.8062
44382.0,2.3668700027,-1.1588260808,4.0505
44390.0,2.3673010322,1.1803587521,4.8084
44405.0,2.3681403253,0.4267841854,5.4493
44471.0,2.3720158026,0.8230389704,3.5778
44504.0,2.3736770783,0.9474323806,5.7586
44511.0,2.3743255916,-0.8220101748,3.9211
44599.0,2.378653262,-1.2671560524,4.5979
44613.0,2.3797641688,0.8470145403,5.5818
44626.0,2.3808023383,-1.2311294313,4.6135
44659.0,2.3822564659,0.0888781425,5.1558
44700.0,2.3846861185,0.6711183742,4.7278
44798.0,2.3899974717,0.1861954794,5.2066
44816.0,2.3910848699,-0.7580422876,2.3385
44818.0,2.3911062714,0.5175639041,5.5805
44824.0,2.3913088666,-0.451316609,4.7275
44857.0,2.3928124535,1.1671598491,5.2735
44883.0,2.3941693753,-0.1499152934,5.5879
44901.0,2.3949106691,0.9006724007,4.5355
44923.0,2.3957733645,-0.3198944031,5.7381
44936.0,2.3963008748,-0.2156826883,5.9223
44946.0,2.3970303864,0.3847656383,5.3182
44961.0,2.3980518402,-0.1533730922,5.6305
45001.0,2.3995667618,-0.5299741593,5.6476
45038.0,2.4015385997,1.1717135088,4.8936
45058.0,2.40264973,0.5404101185,5.45
45075.0,2.4038224628,1.1085245977,4.7392
45080.0,2.4040532521,-1.0291670805,3.3666
45085.0,2.4045112096,-0.7830927989,5.0543
45101.0,2.4054104446,-1.0876371071,3.8999
45122.0,2.4066191618,-0.8130429484,5.7132
45127.0,2.4071687973,-0.6851965565,5.9803
45158.0,2.4084649879,-0.3446630961,5.8821
45189.0,2.4107753811,-0.7611955358,5.5322
45219.0,2.4125995123,-1.0369693395,5.6833
45238.0,2.4138078641,-1.2167994397,1.6625
45270.0,2.4154248031,-0.826211644,5.9077
45290.0,2.4164250727,0.7542948707,5.2541
45314.0,2.4178795046,-0.7704904951,5.8124
45328.0,2.4185918024,-0.9698742494,5.4285
45333.0,2.4187755341,1.0720404803,5.3096
45336.0,2.4188658557,0.0404048092,3.8713
45344.0,2.4190630495,-0.7544625831,5.1955
45410.0,2.4226534842,0.2607790089,5.5162
45418.0,2.4229284751,-1.0190694747,5.9802
45439.0,2.4243177269,-0.6731720579,5.0852
45448.0,2.4249218819,-0.6529822371,4.727
45455.0,2.4252665063,0.9903256029,5.4003
45461.0,2.4254804135,1.2731559437,5.9923
45493.0,2.4268278749,0.9428567436,4.8668
45496.0,2.4268877692,-1.0042875484,4.4359
45505.0,2.4276829858,-0.7725830107,5.2411
45526.0,2.4290166665,-0.1526248455,5.4629
45527.0,2.4290417496,-0.1108834735,5.3985
45544.0,2.4301599919,-0.6876851155,5.4748
45556.0,2.4307657471,-1.034548472,2.2822
45559.0,2.4309332762,-0.2543652914,5.986
45571.0,2.4316363775,-1.1988592055,5.4888
45581.0,2.4322046112,-1.3071536947,5.3092
45585.0,2.4323805912,-1.3043661681,5.8697
45590.0,2.4326374115,0.8171142739,5.9823
45631.0,2.435162668,-0.8910062115,5.2487
45661.0,2.4366210154,0.6172204218,5.9862
45675.0,2.4378149065,-0.8999032814,5.972
45688.0,2.4384189434,0.6423317424,3.8299
45743.0,2.4415055737,-0.2763647608,5.9483
45751.0,2.4424718492,-0.2090011203,4.9348
45811.0,2.4455717793,-0.1667771956,4.9696
45856.0,2.4475937753,-1.0891663136,4.9557
45860.0,2.4480758091,0.6002628077,3.252
45902.0,2.449976761,-0.4531820076,4.7991
45915.0,2.4509731674,0.9895885646,5.7694
45920.0,2.4514682828,-0.9689172844,5.6759
45924.0,2.451528726,-0.7364371095,5.6437
45941.0,2.452684233,-0.9601177539,2.4131
45962.0,2.4539325666,-0.8036805282,5.8972
46026.0,2.4574480497,-0.5032468941,4.8744
46107.0,2.4616217863,-1.4100027234,5.4411
46146.0,2.4637707171,0.4569697974,4.6163
46221.0,2.4670259698,-0.0893151063,5.7219
46225.0,2.4672685236,-1.0812421566,5.8085
46283.0,2.4709482532,-0.9316381843,5.0651
46358.0,2.4744767817,-1.2496922578,5.6276
46371.0,2.4753348485,-0.3899662038,4.8881
46390.0,2.4765677899,-0.1511225285,2.135
46404.0,2.4774161172,-0.1059594394,5.5035
46454.0,2.4803584325,0.1580704704,5.5324
46457.0,2.4804905706,0.1429140735,5.8866
46460.0,2.4805926838,-1.1641693234,5.9102
46471.0,2.481276031,0.7959014632,5.5618
46509.0,2.4833736311,-0.0483273987,4.6967
46511.0,2.4836510965,-0.3621408868,5.7707
46515.0,2.4838025999,-0.627469387,4.6623
46578.0,2.4866955758,-0.4640763685,5.6546
46594.0,2.487467101,-0.8991446397,5.4293
46620.0,2.4887997523,-1.0186073894,5.9025
46651.0,2.4901567308,-0.7062804417,3.6577
46657.0,2.4904453222,-0.5565710269,5.7795
46701.0,2.4924286228,-0.9954379173,3.2811
46733.0,2.4937533192,1.1006359636,3.7327
46734.0,2.4937986278,-0.5562683903,5.9852
46735.0,2.4938173106,0.6126718083,5.4868
46741.0,2.4940990133,-1.2755026532,5.584
46750.0,2.4946020316,0.4008683656,4.4252
46771.0,2.4955875664,0.1972227364,5.1437
46774.0,2.4956450259,0.1695726674,5.2163
46776.0,2.495743355,-0.0206761154,4.5926
46811.0,2.4972222376,-0.7094644929,5.498
46813.0,2.4973065059,-0.3385995657,5.7834
46853.0,2.4996260257,0.9019617607,3.277
46880.0,2.5010911782,-0.3685395234,5.1798
46897.0,2.502081891,-0.3990523938,5.9327
46914.0,2.503424636,-0.8553002293,5.0847
46928.0,2.504075151,-1.4126920781,5.0221
46950.0,2.5051875205,-0.8945734316,4.9442
46952.0,2.5055202786,0.6352581938,4.697
46974.0,2.5064864691,-1.0337544667,4.0868
46977.0,2.5066540885,1.2187661087,4.6937
46982.0,2.5069212741,-0.1032328501,5.7211
47006.0,2.508146851,0.9084712339,4.4948
47013.0,2.5084300112,1.2602300679,5.8886
47029.0,2.5091909711,0.691524636,4.9647
47080.0,2.5118216841,0.6250157896,5.5435
47168.0,2.5163902968,0.5438767206,5.6704
47175.0,2.5168852784,-0.8614095026,4.3954
47187.0,2.5176554625,-0.441513277,5.8534
47189.0,2.5178258457,0.286896511,5.8983
47193.0,2.5180266593,1.4194138111,4.4258
47199.0,2.5183551827,-0.5616227403,5.7859
47204.0,2.5185592843,-0.936691796,5.4884
47205.0,2.5185616298,0.1193067798,5.1697
47267.0,2.5221050683,-0.7538228722,5.6731
47300.0,2.5235851584,0.7023164186,5.3448
47310.0,2.5239922717,0.081147587,4.821
47391.0,2.5278942319,-1.0703773611,4.4918
47431.0,2.5300972095,-0.0199431384,4.052
47452.0,2.5320639779,-0.2501448684,5.0159
47479.0,2.5338255714,-1.0120042332,5.3665
47498.0,2.5352436697,-0.9993657752,5.9641
47508.0,2.5357538067,0.17265493,3.6282
47522.0,2.5363289015,-0.411749724,4.7213
47544.0,2.5376436712,0.5459013015,5.9861
47559.0,2.5385770315,-0.9636620722,5.9498
47570.0,2.5394817278,0.6939074534,5.7766
47592.0,2.5405210033,-0.417416585,5.0366
47594.0,2.5405400374,1.2084259374,5.8861
47654.0,2.54361656,1.2610472515,5.3153
47701.0,2.5462369489,0.5231576398,5.6795
47717.0,2.5468936236,-0.9405816993,5.5496
47723.0,2.5470099918,0.2447249545,5.4483
47758.0,2.5490628416,-0.4846703067,4.8997
47854.0,2.5536223173,-1.0909690686,3.9414
47908.0,2.5562603005,0.4149394314,3.1168
47943.0,2.5576375455,0.117087412,5.8895
47956.0,2.5583922485,-1.3399936622,5.5935
47959.0,2.5586044761,0.2061234047,5.7974
47960.0,2.5586267263,0.031166107,5.7313
47963.0,2.5591167265,-0.7811231387,5.5094
47965.0,2.5592100297,0.997071514,5.1354
48002.0,2.561717018,-1.1357209802,3.0186
48113.0,2.5681927033,0.8032220491,5.2071
48224.0,2.5741542237,-0.7981872394,5.0645
48287.0,2.5774127843,-0.8191528658,5.8977
48310.0,2.5784038501,-1.0951092296,5.728
48319.0,2.5787015511,1.0304267611,3.8476
48339.0,2.5795990794,-1.0371736511,5.926
48348.0,2.5801611094,-0.8062365844,5.7868
48356.0,2.580809816,-0.2591211793,4.2725
48374.0,2.5816829091,-0.8124096518,4.7497
48390.0,2.5825800167,0.4257869432,5.3556
48402.0,2.5835498296,0.9435997936,4.5812
48437.0,2.5853032084,-0.1414574613,5.0859
48455.0,2.5864294232,0.4539092653,4.0498
48519.0,2.5905723531,0.1039966507,5.975
48527.0,2.5910948,-0.8926785694,5.8925
48559.0,2.5927184934,-0.4526071929,5.0366
48561.0,2.5930988336,-0.7903466495,5.6828
48613.0,2.5955420002,-0.87692282,5.7248
48615.0,2.5956127261,-0.3317743457,5.0366
48682.0,2.5993047211,0.8695194531,5.3087
48748.0,2.6031200422,-0.5832637227,5.9936
48774.0,2.6043043033,-0.9523877276,3.5031
48833.0,2.6078960261,0.7165570913,5.2114
48883.0,2.6102410454,0.2172034263,5.2563
48926.0,2.6130735123,-0.6264149539,5.3078
48982.0,2.6162687438,0.5174085227,5.9155
49005.0,2.6173917337,0.9915542834,5.6299
49029.0,2.6189264943,0.1403991188,4.7614
49065.0,2.6211867194,-1.4349180049,5.5479
49081.0,2.6224313979,0.5571913823,5.5094
49220.0,2.6302809239,0.3830870411,5.6102
49339.0,2.6369755536,-0.4238636111,5.7772
49363.0,2.6380902619,0.9405880495,5.8215
49402.0,2.6403553613,-0.228021585,4.5736
49485.0,2.6449898506,-0.8267601115,5.2149
49569.0,2.6492272522,-0.2991772964,5.719
49583.0,2.6499882042,0.2925637063,3.5034
49593.0,2.6504079273,0.6151359185,4.5375
49637.0,2.6524873149,0.1744921495,4.5114
49641.0,2.6526310683,-0.0064861385,4.4798
49669.0,2.6545337495,0.2088669583,1.3232
49698.0,2.6560157144,-1.148697747,5.427
49712.0,2.6569913424,-0.9042771101,4.8151
49764.0,2.6594599191,-1.1987415709,5.817
49809.0,2.6620604938,-0.2236754276,5.3846
49812.0,2.6621767154,-0.1467501281,5.9162
49841.0,2.6642012413,-0.215615174,3.7748
49865.0,2.6656894599,-0.1469279477,5.7919
49934.0,2.6693699647,-1.013347938,5.7201
50027.0,2.6738730061,0.0805415392,5.9367
50070.0,2.6763810729,-0.8941834474,5.3442
50078.0,2.6767565063,-0.9033091965,5.8282
50083.0,2.6769483839,-1.1584245819,5.2187
50099.0,2.6779371328,-1.222392336,3.2783
50191.0,2.6823000812,-0.7351686827,3.8653
50241.0,2.6857379914,-0.7524505562,5.706
50303.0,2.6888600228,0.5115657743,5.5064
50333.0,2.6907705563,0.2396052802,5.5108
50335.0,2.6908180521,0.4087094811,3.5096
50371.0,2.6925343724,-1.0704509185,3.5298
50372.0,2.692601377,0.748998759,3.4586
50384.0,2.6932467026,0.4032837384,5.9175
50414.0,2.6949262897,-0.1408292369,5.3281
50448.0,2.6966900833,1.1363554871,5.7981
50456.0,2.6970864259,-0.5060063216,5.6079
50480.0,2.6985892595,-0.7272524785,5.9534
50493.0,2.6993086607,-0.9793160276,5.9113
50520.0,2.7012693162,-1.1288141711,5.6815
50555.0,2.7035706583,-0.9604427228,4.7165
50564.0,2.70411935,0.3398406688,4.8871
50583.0,2.7051266664,0.3463057904,2.1684
50609.0,2.7064764828,-0.8325063402,5.7605
50676.0,2.7092465988,-0.9781387853,4.4508
50685.0,2.7098729593,1.1998743102,5.9466
50786.0,2.714761862,0.7195969281,5.8479
50799.0,2.7154127792,-0.7269315168,4.9905
50801.0,2.7154271176,0.7243017488,3.1544
50847.0,2.7182179088,-1.1676518895,4.9278
50860.0,2.718811195,0.5918089507,5.945
50885.0,2.7202780311,-0.071105501,5.9225
50888.0,2.7204893388,-0.6633945734,5.4067
50933.0,2.7232851418,1.1443508429,4.9313
50935.0,2.7233400844,0.5884994645,5.6838
50954.0,2.7244400919,-1.292094208,4.0753
51008.0,2.7281815246,0.1533261055,5.6925
51046.0,2.7303022307,-0.1232227351,5.7078
51056.0,2.731067001,0.5898560751,4.7931
51069.0,2.7318406159,-0.2938453052,3.9567
51140.0,2.7349989351,-0.9577898199,5.7197
51172.0,2.7364694417,-0.5422354415,4.4113
51192.0,2.7375837103,-1.0059870753,4.7785
51232.0,2.7396393294,-1.0251960825,3.8953
51233.0,2.7396645982,0.6406663534,4.3599
51313.0,2.7439918906,-1.1200176547,5.3486
51362.0,2.7466196079,-0.0478053863,5.1787
51364.0,2.746640155,-0.5177319195,5.7181
51376.0,2.7471044939,-0.5341941643,5.5682
51384.0,2.7475997663,1.4704766381,5.5863
51420.0,2.74936335,0.6793719067,5.8237
51437.0,2.7501664285,-0.0111172549,5.0315
51438.0,2.7503534699,-1.2565099982,4.7402
51459.0,2.7516398707,0.9770460926,4.9366
51491.0,2.7532465597,-0.2371635002,5.5885
51495.0,2.7534077582,-1.2779564124,5.0495
51502.0,2.7536220793,1.44091832,5.3451
51523.0,2.7548738614,-0.9375209329,4.9982
51556.0,2.756992183,0.5651295443,5.9439
51561.0,2.7574346444,-0.7865625164,5.646
51576.0,2.7577281295,-1.0766126368,3.3225
51585.0,2.7584782299,0.2467408452,5.5148
51624.0,2.7611599773,0.1624307113,3.7965
51635.0,2.7617566998,-0.8203635548,5.1802
51658.0,2.7630014572,0.7055587832,4.7827
51685.0,2.764232942,0.6106680539,5.5857
51718.0,2.7664116696,-0.4144322032,5.1978
51775.0,2.7698428714,0.1213634184,5.2374
51802.0,2.7708694495,0.1509786425,5.6889
51808.0,2.7711165819,1.3214408557,5.0205
51814.0,2.7714099464,0.9962783771,5.2383
51821.0,2.7716464842,-0.6904975753,5.3747
51839.0,2.7727622778,-1.3719651655,4.2102
51849.0,2.773278333,-1.0045702489,4.5941
51912.0,2.7765689942,-1.0395930711,5.247
51933.0,2.7774168118,-0.213427358,5.8223
51979.0,2.7804403037,-0.4784416344,4.9627
51986.0,2.7807645029,-0.8416957894,3.9098
52004.0,2.7814058799,-1.0250902846,5.5513
52009.0,2.7818546541,-0.233602735,4.9456
52043.0,2.783993725,-0.9993111454,5.8482
52085.0,2.7863463823,-0.2945528792,5.0625
52098.0,2.7869426689,0.5580903238,4.8298
52102.0,2.7870735628,-1.0329381947,4.8515
52136.0,2.7885812179,0.9366919043,5.709
52139.0,2.7887303828,0.6616562586,5.9694
52154.0,2.7895024789,-0.9704602953,4.4504
52221.0,2.7933604534,-1.136213535,5.4585
52338.0,2.8004029867,1.1945654715,5.8947
52340.0,2.8006408469,-1.392481315,5.953
52353.0,2.8010194596,1.1469686361,5.2821
52370.0,2.8022820322,-1.1251518739,4.7131
52405.0,2.8042040695,-1.0335100621,5.4461
52407.0,2.8043956797,-0.5709962055,5.6397
52419.0,2.8054296405,-1.1238956867,2.6536
52422.0,2.805758344,0.4594700961,5.5699
52425.0,2.8059105293,1.2056079131,5.1467
52452.0,2.807137254,0.0828638757,5.9399
52457.0,2.8074369971,0.4047136529,5.0951
52468.0,2.8079662518,-1.0570870613,4.676
52469.0,2.8080251412,0.8064125865,5.2594
52478.0,2.8087668711,0.998316612,5.7899
52487.0,2.8093412008,-1.1213574949,5.7604
52502.0,2.8104845806,-1.1163317994,4.7563
52577.0,2.8146359546,1.1765505733,5.9741
52595.0,2.8155342673,-1.4044581341,5.6254
52633.0,2.8177712235,-1.4056917193,4.3818
52638.0,2.8181185696,0.5355089371,5.3479
52678.0,2.8199123641,-1.1259919361,5.3021
52686.0,2.8204874933,0.3297210023,5.6653
52689.0,2.820550455,0.2477460419,5.6448
52701.0,2.8208601114,-1.1216055416,5.2075
52727.0,2.822060834,-0.8625438986,2.8299
52736.0,2.822433327,-1.1237040044,4.8036
52737.0,2.8224930021,-0.3018866408,5.477
52742.0,2.8228878792,-0.990599854,5.1147
52841.0,2.8284610792,-0.5530573856,5.8905
52911.0,2.8329189968,0.1840495346,5.3385
52922.0,2.8335752308,-1.0353952593,5.8646
52943.0,2.8345188462,-0.2826409277,3.2707
52965.0,2.8359452173,-0.594427726,5.626
52980.0,2.8374733482,-0.1552946271,5.851
53043.0,2.8413293443,0.9875463285,5.8328
53064.0,2.8422510603,1.0353335606,5.7321
53154.0,2.8471303516,-0.9990336937,5.3042
53229.0,2.8506055401,0.5971742861,3.9531
53252.0,2.8513939768,-0.3514770247,5.3358
53253.0,2.8514001135,-1.0271832446,3.9412
53261.0,2.8517602813,0.9526906289,5.2767
53272.0,2.8523137545,-1.2343027442,5.9697
53273.0,2.8524323839,-0.0371622699,5.6105
53295.0,2.8535192226,0.7538079702,4.668
53316.0,2.8549063928,-0.2401234269,5.8073
53377.0,2.8578472119,0.5940211949,5.894
53417.0,2.8606563113,0.4319647074,4.3235
53426.0,2.8612100603,0.5848073965,5.1911
53449.0,2.8624478217,0.1079553226,5.6114
53502.0,2.8654667557,-0.6481710033,4.7656
53530.0,2.8672764806,-0.8860172495,5.9631
53699.0,2.8764294271,-0.5888296538,5.7951
53721.0,2.8774818506,0.7056387602,5.1572
53723.0,2.877680983,-0.2854255677,5.9607
53740.0,2.8788296167,-0.3193794981,4.2458
53762.0,2.8797517354,-0.7645787395,5.7957
53773.0,2.8804656464,-0.736980451,4.4145
53778.0,2.8806440369,-0.2457999325,5.9929
53781.0,2.8808620058,0.7945832923,5.5963
53807.0,2.8822395956,0.0631378726,5.0103
53824.0,2.8830535663,0.1064913251,5.0399
53838.0,2.8834642884,0.6843808074,5.1326
53907.0,2.887768615,-0.0433626544,4.8314
53910.0,2.887821107,0.9840575548,2.3499
53954.0,2.8899584384,0.3522030053,4.4298
54029.0,2.8939688498,-0.197278216,5.6682
54061.0,2.8960711378,1.0777603439,1.9519
54137.0,2.8995228492,-0.8321587283,5.742
54173.0,2.9011887915,-0.6249097082,5.4399
54182.0,2.9016993318,0.1280394894,4.7041
54204.0,2.9030666965,-0.4763631048,5.0086
54255.0,2.9057948437,-0.4762621582,5.6709
54301.0,2.9083348054,-1.0895067155,4.7809
54327.0,2.9096041486,-1.2370533935,5.5667
54336.0,2.9099315284,0.03413399,5.6681
54360.0,2.9115550589,-0.7441871271,5.1614
54461.0,2.9171728114,-1.0811822476,5.1932
54463.0,2.9172738933,-1.0293086553,4.089
54477.0,2.9179030874,-0.4900992109,5.4595
54487.0,2.9182693391,0.4303711378,5.7308
54522.0,2.9204530336,0.6337191828,5.691
54537.0,2.9218669288,0.7541175287,5.9495
54539.0,2.9219618312,0.7766462675,3.1638
54561.0,2.9229451818,-0.5649186921,5.8019
54682.0,2.9306613406,-0.3983819823,4.4775
54746.0,2.9345635656,-0.8569754803,5.4263
54751.0,2.9347726113,-1.0527412522,4.718
54767.0,2.9354453104,-1.1199739945,5.2026
54811.0,2.9375847383,-0.774441351,5.8697
54829.0,2.9387556605,-1.040553373,5.709
54840.0,2.9393824216,-0.929071977,5.9025
54849.0,2.939831147,-0.0012131588,5.4033
54863.0,2.9410111838,0.1406902079,5.959
54872.0,2.9413460901,0.3582119659,2.5932
54879.0,2.9419299658,0.2693001643,3.3288
54951.0,2.9461334704,0.4030929527,4.6076
55016.0,2.9490171634,0.2322613143,5.469
55084.0,2.9524981636,-0.0637309491,4.5165
55137.0,2.9552328075,0.0350968799,5.2803
55219.0,2.9604242288,0.5776034304,3.6375
55266.0,2.9632740572,0.6664665807,4.8035
55282.0,2.9641888635,-0.2579429748,3.7179
55425.0,2.9714552059,-0.9510476067,3.8358
55434.0,2.972022865,0.1052320645,4.0345
55560.0,2.9793943927,0.7589169198,5.1537
55581.0,2.9807434958,-0.9909869242,5.8294
55588.0,2.9810734418,-0.6311942698,5.1327
55597.0,2.98170824,-1.1336739246,5.0797
55598.0,2.9817548533,-0.327771136,5.179
55642.0,2.9841762309,0.1837778952,4.0331
55650.0,2.9846829506,0.0245701137,5.5479
55657.0,2.985325849,-1.261115612,5.5884
55687.0,2.9871750427,-0.1895319816,4.9202
55705.0,2.9883660728,-0.3086443251,4.1269
55716.0,2.9888026528,0.1994965397,5.9432
55756.0,2.9910238948,-0.6294199265,5.3764
55763.0,2.9912854882,-0.6588189942,5.8976
55765.0,2.9915277468,0.2872209875,5.6728
55779.0,2.9920444191,-1.1165275353,5.2826
55797.0,2.9930349061,0.9747723298,5.8948
55831.0,2.9958165327,-1.0666609624,5.2543
55849.0,2.9966797735,-0.9278162587,5.9091
55945.0,3.0016921433,0.0498516779,5.116
56000.0,3.0045193787,-0.7448056114,5.135
56034.0,3.0066323349,0.6865591626,5.3437
56035.0,3.0066716887,1.0782257656,5.9175
56078.0,3.0091401736,-0.4269783755,5.7994
56080.0,3.0093739663,0.26901432,5.8937
56127.0,3.0120660779,-0.0524202467,4.8877
56146.0,3.0128077666,0.3213105488,5.7126
56211.0,3.0168225896,1.2100563449,3.9165
56243.0,3.018406819,-1.0374597265,5.234
56250.0,3.0186056573,-1.0387440363,5.2534
56280.0,3.0206134949,-0.510707307,5.0478
56290.0,3.0209290951,1.0660951303,5.5729
56319.0,3.0229203817,-0.7057472024,5.7266
56332.0,3.0233575052,-0.5425746169,5.2285
